name,A59,A79,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATB,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,E19,ECU,EGY,ERI,ESH,ESP,EST,ETH,F19,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,O19,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,S19,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,X1 ,X2 ,XX ,YEM,ZAF,ZMB,ZWE,_X 
LKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,0.0,0.0,0.0,62264.0,1493.0,29.0,3842090.0,39023.0,14562995.0,37070810.0,2776091.0,0.0,0.0,0.0,112.0,0.0,11429254.0,516736533.0,9297161.0,10183.0,1119692826.0,0.0,4434.0,13.0,3267677.0,150391767.0,1166531.0,497.0,28430168.0,433.0,820315243.0,73101.0,99.0,749535.0,41811197.0,3685.0,1973.0,587.0,0.0,1642.0,0.0,30211918.0,0.0,106856960.0,15034435.0,2088654837.98,614111.0,3582844.0,59.0,81020.0,0.0,2033653.0,0.0,0.0,1081687.0,994.0,20.0,250.0,0.0,11568617.0,1010315315.98,6467628409.86,3962.0,4762.0,676060585.99,385641.0,173034502.0,0.0,21903093.0,133230885.0,0.0,0.0,726217432.0,1752317631.95,963735.0,0.0,1333535437.96,7379.0,0.0,1420604593.99,1394693.0,897.0,84208.0,1537276933.0,24880466.0,495560.0,229.0,6081.0,0.0,0.0,0.0,66855692.0,33.0,80666.0,325694.0,0.0,1625.0,15225284.0,0.0,123263.0,69700920.0,8530.0,297331135.0,21989975.0,205923902.0,0.0,144213658.0,4502867.0,31852.0,6577223.0,39220077.0,1983603540.9,8229.0,718307.0,92004028.0,589695626.0,3773311.0,48418946.0,1773292.0,0.0,148.0,101376569.0,37727536.0,4236.0,282538.0,0.0,15647.0,0.0,6630894.0,0.0,0.0,32927542.0,4268469227.879999,20675.0,92817161.0,11088266.0,30322.0,188.0,13932438.0,114679.0,6503693.0,699.0,13191766.0,5978404.0,17362.0,540854.0,0.0,307867.0,5524.0,0.0,1423256.0,4339797.0,37895109.0,4216.0,0.0,9104.0,0.0,3926933.0,1209119.0,0.0,2481336526.99,2667992860.0,104320.0,0.0,12864350.0,0.0,3503312.0,39357943.0,17643.0,0.0,5726255.0,12290084.0,0.0,61851.0,6414694384.759998,0.0,195131537.0,2709555.0,11478.0,17999.0,16664483.0,196449219.0,2837720035.0,14566.0,147633031.0,2219652042.0,0.0,37272.0,5974240.0,0.0,394.0,0.0,1050.0,169033.0,1040750.0,164066.0,0.0,27109533.0,0.0,0.0,6167.0,246864998.0,194329448.0,2879637025.0,127.0,12684.0,45306.0,0.0,336.0,0.0,17051.0,36705265.0,5545903.0,0.0,1906917.0,849.0,0.0,33971006.0,713245.0,535231800.0,16224.0,431720.0,744189.0,514673947.0,44.0,771416.0,4139568829.99,115781167.99,1466.0,0.0,174892.0,0.0,70217622.0,0.0,0.0,0.0,0.0,0.0,318655907.0,0.0,33756084.0,1850.0,11002.0,538890.0
LUX,0.0,0.0,0.0,4976.077,11447.853999999998,200.157,1138316.5169999998,14068.439,40404892.432,16291660.572000006,622197.793,13363.095,142475.20799999998,0.0,1402.169,5087.232999999999,4075723.902,198935073.04800004,20339.671999999995,965.443,7459562005.240998,9327.393,0.0,114626.87400000004,32402253.17199999,7530259.458000003,11381.977,35357.402,5891115.39,5520.489000000001,1031114.512,38938.09300000001,4562.518999999999,503775.948,21664766.477,290900.26200000005,9776.864,40.839,2830.7069999999994,10985.988,4187.469,77226783.829,1510.005,279640762.546,2181298.083,822158070.6439998,26198054.18099999,5657146.280000001,4907.393999999999,4171.234,7230.037,4288432.857,279.623,98561.499,4855652.343,5641044.983000001,0.0,930.491,1516.4880000000005,2284819.3630000004,262435011.22299987,6307231830.136002,21013.13,391.802,76582346.829,1361665.9869999995,67921.448,569256302.613,1208026.927,1972226.5180000009,17773.643999999997,0.0,399112630.22,3281929.827,226574.01300000004,0.0,44747734.96400001,15516.048999999995,35.461,2813234136.195,301930.243,4092.484,521558.33700000006,369354845.517,3766869.226999999,151703.308,6867.335,1494.648,415.914,36.177,135.874,19582161.71600001,4309.749,386625.107,1723047.2760000003,0.0,786.348,11537670.988,0.0,482464.78800000006,13406612.034000004,21122.197,190517086.99700007,96778830.28399996,86944638.071,22004.37,103974849.967,779209.919,4136.226000000001,32806029.382,26132821.095999997,810638670.262,231753.69900000008,479826.5530000001,507034322.141,1918089.135,1942970.459,1740.002,9630495.838,0.0,1207.648,106470859.18500005,14617.684,121185.57699999998,713452.6700000002,0.0,29.557,0.0,4650095.867000001,8.843,47091736.82999998,368537927.136,19248851.78,1624709.19,8452510.625999998,593612.921,1353852.471,72792.03199999998,54271997.655,0.0,4247899.294000002,109923.795,1703200.238,3698320.622999999,354299.697,58948.614,0.0,6621256.373,26745.37,41528.437000000005,774766.7510000004,1374597.623,21493125.27500001,244764.991,4866.963,19914.239000000005,36.146,178654.563,532612.7969999999,593.927,1247836759.346001,36918274.10000002,123289.079,22499.171,4098720.768,0.0,87481.095,7444197.111,658528.795,255.475,7245830.033,6900006.585,0.0,83574.31999999998,543918524.264,6513927.276999997,121214743.159,127356.01000000002,176.19799999999998,788.784,1424029.5929999987,31597285.034,39019364.641,33275.765,50879007.66100001,6420980.533999997,134061.51100000003,390483.585,6250359.569,0.0,0.0,1236.502,571620.499,124749.39600000002,5980.822000000001,8614.813,117.617,10109656.129,0.0,73589.116,8795.903,117296854.054,32098322.498999994,141212571.40799996,18889.666000000005,0.0,1906807.296,233458.11699999997,34719.600999999995,0.0,61551.044,36219427.434,13945.58,108645.761,909.684,1591.534,601.172,14965.795000000002,5790930.605,136850453.51400003,0.0,821642.414,2069373.49,55886572.442,82.017,451846.926,653163140.9009999,99198.881,337.398,401.965,196872.563,30082.524,187568124.09400004,175.988,0.0,0.0,3910.692,0.0,49720.39200000001,0.0,39136751.36100001,512103.002,1964498.404,78232565.604
LVA,0.0,0.0,33.884,1091.475,24682.348,1047.963,2296267.491,2720.428,6701802.193000001,9543337.813,3782296.635,0.0,0.0,0.0,211.316,0.0,19010145.181,229938571.424,3555712.8030000003,0.0,501808632.93900007,34.619,0.0,361104.432,3155917.5610000007,57886388.831,381439.237,73.288,1867353.981,0.0,318713032.64500004,1467.1129999999998,0.0,69700.10299999999,10651467.007,33872.278,0.0,0.0,0.0,131.664,5.089,709419940.252,0.0,108609154.147,4654016.937,1046897699.428,114068.214,49.766,209.39,0.0,0.0,468428.6279999999,220263.432,91.811,609110.3279999999,0.0,467.5809999999999,0.0,0.0,21052198.000000007,350204403.94400007,2654183412.251,0.0,300.938,491705069.634,6013834.035,47028.364,0.0,760379.4310000001,8892677.580999998,0.0,0.0,303617833.11700004,2805528040.899999,226196.508,0.0,957717765.802,72.925,640.469,404966582.727,2154635.28,0.0,4.952,193808997.89699996,9484073.587,229741.463,1160.047,0.0,0.0,0.0,0.0,42026642.84500001,0.0,0.0,53359.035,0.0,780142.481,21232022.728999995,0.0,273231.726,28347410.278,4738.601,232978964.137,12828299.787,104551576.95499998,0.0,102952566.26099998,304770.943,269467.275,13940906.868999995,13372414.533000002,791248586.6900003,160844.229,464309.771,28217249.304,66165715.278,50088.048,7421997.723,369681.977,0.0,0.0,46596183.024,10707.102,652.118,264460.485,0.0,96.406,0.0,10476080.739,0.0,6728155626.678001,24721215.395,0.0,4572.714,14860707.780000005,9881692.547,409989.205,1110.213,37476646.603999995,0.0,4350974.798,14730.381,1922429.213,808404.04,73979.05,2070.291,0.0,0.0,1382.7489999999998,9.904,176249.38900000002,1039.307,18290990.412,153199.616,6883.785,14568.385000000002,0.0,588440.456,303226.172,0.0,1087634796.917,133885720.156,143904.82900000003,0.0,2852170.566,0.0,10443.274,8772998.519,315201.04799999995,0.0,1877985.831,3339029.5530000003,0.0,0.0,2618806474.4019995,0.0,45351122.754,322369.97500000003,0.0,10.579,59744.54,67731753.004,1934464254.595,28.59,120886761.485,2562102.5050000004,0.0,40990.863000000005,13860193.883,0.0,0.0,424963.438,0.0,16341.658,332388.958,10.894,0.0,13869189.357999995,132.624,0.0,19940.448,214135033.428,94548131.937,738252709.5650003,266.05,26.472,2240545.135,0.0,0.0,0.0,810.2289999999998,30139939.682000007,0.0,0.0,1878.054,0.0,0.0,16282.427,624131.7259999999,184508688.0600001,0.0,464.158,1276298.903,299430147.316,0.0,139849.438,269671716.172,13571127.305000002,334.602,0.0,0.0,746.842,259137548.61900005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643480.838,137.237,0.0,30629555.641
MAC,0.0,0.0,0.0,1044.966,260920.146,0.0,153169.935,0.0,407447.631,3114161.64,640776.4780000001,0.0,0.0,0.0,0.0,0.0,152904978.56799996,17069412.403,0.0,0.0,15032424.470999995,2294.112,0.0,24.739,2855940.361,2125172.563,0.0,0.0,110542.601,0.0,6804.426,0.0,0.0,37042.101,54264689.893,4263.589,0.0,1305.194,0.0,0.0,0.0,27908453.589,0.0,839049596.891,6781896.626,3450782126.946,0.0,33560.087,0.0,21722.761,0.0,1315730.9360000002,0.0,0.0,182742.989,17241707.307000004,0.0,0.0,0.0,359669.05400000006,1701418.613,136318148.00000003,0.0,740.842,10348341.322000004,3365304.683,346352.553,0.0,2576991.354,1274127.3249999995,0.0,0.0,43324280.46800001,16547.288,27958.455,0.0,1251173.515,62550.007,0.0,2211117136.019,44672.077000000005,0.0,0.0,210148725.466,12411.154999999995,644.7919999999999,0.0,0.0,1734.5119999999995,0.0,0.0,1861999.7120000003,0.0,70889.446,126335.213,0.0,373432.714,381260410.1540001,0.0,46203.39,2414832.8520000004,47.549,5673708.175,99880284.89299996,20914920.305,0.0,27978666.577,99618.206,1034.87,187762.085,9586800.656999996,1279073076.9070003,23008.275,82125.29,756618921.1979998,0.0,213084.20400000003,0.0,3883887.019,0.0,0.0,102737690.791,0.0,317198.16000000003,31925.218000000004,0.0,0.0,0.0,4674278.825,0.0,303297.506,8020.51,116077.448,0.0,1349902.612,586892.8729999999,88345.77100000002,131.946,7819008.273999998,0.0,6763.717000000001,850.067,163907.15,2561611.6010000003,0.0,9414.697999999999,0.0,139169.474,50335.93400000001,0.0,28406.196,0.0,81185700.625,5577.610999999999,25873.756,30549.194,0.0,588316.643,1619649.583,0.0,39294817.44699999,6428808.719999999,35863.865000000005,0.0,23609601.815,0.0,14521.031,1043359.633,163287.277,0.0,996086.738,9602265.699999997,0.0,0.0,10950562.638999997,0.0,26086449.727,4218.368,10958.382,0.0,12670486.416,9755455.434999999,2634994.4940000004,183.279,120410654.523,16015707.952,0.0,568988.441,51557866.64300001,0.0,14533.205,0.0,0.0,2273.351,0.0,0.0,0.0,494976.73000000016,0.0,0.0,2612837.275,2581168.752,638918.9599999997,10974142.108999996,0.0,0.0,72862.458,1606.4690000000005,0.0,0.0,1633.5990000000002,115988615.634,0.0,0.0,0.0,0.0,0.0,8720.363,1433230.521,19617754.074,0.0,2586291.1390000004,3320988.802,722184.937,0.0,193060.114,837762830.239,4002.511,0.0,0.0,1195108.331,0.0,56459516.922000006,533.146,0.0,0.0,0.0,0.0,0.0,41608.235,12320585.378,15546.029,200796.581,0.0
MAR,0.0,0.0,0.557,739543.8670000002,7830011.857,0.0,1465059.0790000004,13409.848,1430561867.947,1251527511.024,59651.793,0.0,0.0,0.0,0.0,0.0,86198630.338,286178100.35400003,44408982.054000005,131470.46,1041372390.854,467371.877,0.0,2484004.658,80096194.565,179572404.98400003,323754525.17,5574.243,8994534.937,0.0,3582717.858,8412.635,15750.541,357530.503,1287789049.4350002,26691.5,541.466,0.0,0.0,0.0,565201.007,701179262.8989998,0.0,332203371.808,51169346.113,7295708676.9019985,56219950.986,836802.3979999998,34210809.684,4289375.8270000005,1030.356,173417498.274,199173.202,1542.96,17197807.134999998,170964.933,7175.896,0.0,0.0,5067646.9350000005,585624500.0469999,2970404107.591,632.904,37975.203,146999244.99599996,566745.739,168595962.42999998,0.0,26638080.193999995,1026748207.0459996,8272.806,0.0,10243967727.776,103211707.001,2235566.147,0.0,220232532.12,0.0,35498023.956,7686274785.913002,0.0,0.0,47294159.408,809551570.032,16027447.758999998,7441236.165000001,8159.6309999999985,22553741.922,581149.083,34344.389,1182440.2800000005,368280558.745,0.0,9810671.838,28869146.467999995,0.0,3703.022,20532399.416000005,5157.018,4943855.793000001,62760395.29000001,2471.139,306556264.826,258875260.63699996,1380071265.8739996,0.0,182217454.486,8596086.519,44066440.877,2331889.274,42935375.86599999,3294019665.4050007,105759.56,64924303.642999984,386223161.9970001,688571464.793,30072509.628,117957.609,7516155.644000001,0.0,0.0,634484652.0609998,75289584.167,205774.11999999997,31666421.322999995,13569844.065,99582596.649,0.0,25163740.321,0.0,270429871.221,21508567.110999998,335650142.0589999,473662.691,0.0,10170418.543999998,6690305.211000001,5431.151,169606509.234,0.0,4785551.364000001,3233669.555,54485941.04200001,4959677.942000001,12973.397,266539.107,0.0,2419715.665,2891298.090999999,0.0,110857.357,5097898.468,141766193.939,393523.264,0.0,65035.244,0.0,38467166.71199999,1039115.0759999997,21023.397,833370138.432,58292669.974,167082.69900000002,0.0,40342062.56600001,0.0,139731734.77999997,44716595.951,3396117.213,0.0,38411756.76099999,33347638.686999984,2601.004,2570.103,747497283.0250001,0.0,1345020138.7070005,6107585.099,357500.171,4025.446,192010432.41400003,1033224947.041,2258091072.315,344933.083,168124936.143,4670883012.165002,159612.42499999996,22225933.739000004,213069948.48000005,0.0,612.297,668103.903,387897.298,190343.126,1525959.994,1104243.882,0.0,33143352.209999997,0.0,1094.547,4451.111,256556258.12700003,51906095.931,357712857.2,441068.1280000002,2429715.688,3607.644,1865321.147,0.0,1997.923,2579968.083,204373312.812,133565.94199999998,492.686,206659008.925,292335.694,0.0,882278219.055,310353146.5850001,3757450093.686,0.0,15328020.010000002,37974240.71,153479526.774,0.0,6489140.130000001,5395168158.677001,41271007.67199998,0.0,0.0,1953557.926,0.0,311724835.1509999,349.514,0.0,0.0,0.0,0.0,0.0,57905.476,558027431.9320002,1638352.514,0.0,201013180.2
MDA,0.0,0.0,0.0,267688.0,184.0,82.0,1782877.0,203374.0,8493603.0,6876857.0,2320663.0,66060.0,0.0,0.0,0.0,49062.0,1592771.0,82667035.0,11256021.0,0.0,52747449.0,0.0,0.0,8754.0,14782257.0,147522788.0,34131.0,5609.0,8331946.0,0.0,95264804.0,72180.0,0.0,17494.0,11173728.0,78417.0,2670.0,0.0,0.0,0.0,2027.0,8801840.0,136.0,35746159.0,3784299.0,947203392.0,541645.0,123735.0,0.0,0.0,0.0,1751707.0,5404.0,42.0,2835897.0,88653.0,0.0,691.0,0.0,720933.0,138269976.0,578131537.0,0.0,2026.0,20774667.0,147164.0,1398378.0,0.0,21753601.0,11178143.0,0.0,0.0,105526681.0,5764353.0,418853.0,0.0,20481407.0,1973.0,58129.0,177617143.0,2319239.0,0.0,0.0,70854283.0,9570038.0,14526.0,90.0,0.0,0.0,0.0,0.0,165862393.0,0.0,62548.0,130858.0,0.0,4409.0,4707525.0,160.0,72086.0,10220575.0,900.0,178622264.0,10406954.0,253490061.0,395.0,8920403.0,4388333.0,765175.0,4400117.0,34066527.0,438326455.0,27075.0,2283922.0,73900211.0,38132919.0,570299.0,7030660.0,1863914.0,0.0,0.0,61852842.0,10418.0,57682.0,343557.0,0.0,0.0,0.0,1635348.0,175304.0,17600025.0,2896575.0,19059663.0,8966.0,7921550.0,0.0,132215.0,0.0,10658118.0,0.0,5397564.0,8281.0,47316.0,2136015.0,33279.0,344.0,0.0,2825.0,3471.0,0.0,240755.0,202180.0,12642656.0,21510.0,0.0,1353.0,0.0,20641.0,26246.0,0.0,87954220.0,15999701.0,18926.0,355.0,704600.0,0.0,1053687.0,15752422.0,35033.0,0.0,2635877.0,3857461.0,0.0,40061.0,302838624.0,868538.0,26888364.0,135966.0,691.0,811.0,683680.0,1647479735.0,1145256888.0,5956.0,23911115.0,8245338.0,0.0,668192.0,2392900.0,0.0,0.0,0.0,28969.0,13736.0,245921.0,44.0,0.0,40920928.0,0.0,0.0,135.0,63115040.0,29382442.0,35275113.0,35038.0,0.0,885.0,21140.0,140.0,0.0,0.0,15075169.0,1613.0,514.0,13434874.0,0.0,28.0,118418.0,5317698.0,661242165.0,264.0,286259.0,43185.0,853804966.0,0.0,21420.0,134477173.0,19052677.0,0.0,0.0,192489.0,0.0,40650110.0,2458.0,0.0,12.0,0.0,0.0,0.0,0.0,11579696.0,16657.0,480342.0,13898299.0
MDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
